"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","createdDate"
"569","@iLLWiLLTHEMiCK @Liz_Wheeler @OANN @itsSpencerBrown @swetac @frfrankpavone @gvh1357 If you can afford a half case o… https://t.co/AUTG5L4aOI",FALSE,0,"iLLWiLLTHEMiCK",2017-09-16 04:36:50,TRUE,"908912250345394176","908912537592258560","875062126737600513","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamesStevenHal1",0,FALSE,FALSE,NA,NA,2017-09-16
"570","I have so many drafts saved??I just wait for the perfect time to tweet them ahhsjosmab",FALSE,3,NA,2017-09-16 04:36:48,FALSE,NA,"908912528998096896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_guurl",1,FALSE,FALSE,NA,NA,2017-09-16
"571","@JudyJones1990 @SenSchumer u cld easily do a pepsi challenge and blindfold people, play them 2 bernie joints from o… https://t.co/AhLlM5n8yE",FALSE,0,"JudyJones1990",2017-09-16 04:36:26,TRUE,"908911882706329600","908912439437283328","4897944867","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tbturdsday",0,FALSE,FALSE,NA,NA,2017-09-16
"572","RT @dishahdadpuri: Glad @imVkohli is taking a positive position vs sugary drinks. Virat Kohli says no to @Pepsi @ETRetail #fitness  https:/…",FALSE,0,NA,2017-09-16 04:35:54,FALSE,NA,"908912302711345153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abhishekaggy",2,TRUE,FALSE,NA,NA,2017-09-16
"573","gay bepsi is better than straight pepsi",FALSE,0,NA,2017-09-16 04:35:36,FALSE,NA,"908912226576109569",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","lemylesbot",0,FALSE,FALSE,NA,NA,2017-09-16
"574","RT @Priyas333: @imVkohli is now the face of brands including Audi, MRF, Tissot, Gionee, Puma, Boost, Colgate and Vicks. 

Virat Kohli says…",FALSE,0,NA,2017-09-16 04:34:43,FALSE,NA,"908912004785565697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SweetArshi2",3,TRUE,FALSE,NA,NA,2017-09-16
"575","Bitterly Divided Nation Takes Moment Off To Hate S**tty Pepsi Ad Together https://t.co/Hmgnt0TorR https://t.co/j4HfiFfdjj",FALSE,0,NA,2017-09-16 04:34:38,FALSE,NA,"908911984803848192",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","jordanduran",0,FALSE,FALSE,NA,NA,2017-09-16
"576","RT @Im_the_man95: i've seen every video of this kenneka jenkins situation, except the one with her ""putting herself in a freezer""  #Kenneka…",FALSE,0,NA,2017-09-16 04:34:29,FALSE,NA,"908911948187672579",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pepsi_Princess_",901,TRUE,FALSE,NA,NA,2017-09-16
"577","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 04:34:08,FALSE,NA,"908911856504459265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwiceGeneration",2175,TRUE,FALSE,NA,NA,2017-09-16
"578","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 04:34:04,FALSE,NA,"908911840490655744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","strangebxrds",2175,TRUE,FALSE,NA,NA,2017-09-16
"579","@1234567891011tw @avalonwillows @pepsi @coke now you're threatening me!?? who's the real bully?",FALSE,0,"1234567891011tw",2017-09-16 04:33:24,FALSE,"908911013340225541","908911674685403136","28279738","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolesnyder",0,FALSE,FALSE,NA,NA,2017-09-16
"580","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 04:32:59,FALSE,NA,"908911570050322432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","charlotteee_ann",2175,TRUE,FALSE,NA,NA,2017-09-16
"581","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 04:32:08,FALSE,NA,"908911355595329537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chandlerworton",2175,TRUE,FALSE,NA,NA,2017-09-16
"582","RT @ALNIKON_: Having iKON as Pepsi's endorser is their best decision yet. https://t.co/UPr0Bgaxnc",FALSE,0,NA,2017-09-16 04:32:05,FALSE,NA,"908911343813615616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_xxx5uj",628,TRUE,FALSE,NA,NA,2017-09-16
"583","RT @nickislaystbh: ""Following in the Pop footsteps of Britney and Jackson, Nicki Minaj has teamed up with Pepsi...""— Nicki ain't a rapper,…",FALSE,0,NA,2017-09-16 04:31:41,FALSE,NA,"908911241892171776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","KillinDeseBthes",51,TRUE,FALSE,NA,NA,2017-09-16
"584","RT @ladygaga: It's not an illusion. The rumors are true. This year the SUPER BOWL goes GAGA! @nfl @FOXTV @pepsi #PERFECTILLUSION #GAGASUPER…",FALSE,0,NA,2017-09-16 04:31:35,FALSE,NA,"908911217636511744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TSastan",31817,TRUE,FALSE,NA,NA,2017-09-16
"585","The only Pepsi commercial that ever mattered. https://t.co/3Anu7RJEex",FALSE,0,NA,2017-09-16 04:31:34,FALSE,NA,"908911211009290240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","indefinitenana",0,FALSE,FALSE,NA,NA,2017-09-16
"586","@nicolesnyder @avalonwillows @pepsi @coke Should I go home and eat this alone",FALSE,0,"nicolesnyder",2017-09-16 04:30:46,FALSE,"908909224830263296","908911013340225541","19263409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1234567891011tw",0,FALSE,FALSE,NA,NA,2017-09-16
"587","RT @RATHA_RADHA: 10rs Mini water bottle is 50rs in Theater.
28rs Pepsi is 100rs in Theater.
10rs Popcorn 150rs in Theater.
Which is Piracy?…",FALSE,0,NA,2017-09-16 04:30:41,FALSE,NA,"908910988451131392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajbhagatt",62,TRUE,FALSE,NA,NA,2017-09-16
"588","ETRetail | Nothing official about it: Virat Kohli says no to Pepsi https://t.co/4HEsH1S0ek",FALSE,0,NA,2017-09-16 04:30:05,FALSE,NA,"908910838496428032",NA,"<a href=""http://retail.economictimes.indiatimes.com/"" rel=""nofollow"">econ b2b post</a>","jais_george",0,FALSE,FALSE,NA,NA,2017-09-16
"589","ETRetail | Nothing official about it: Virat Kohli says no to Pepsi https://t.co/S4A7UJ89Zw",FALSE,1,NA,2017-09-16 04:30:03,FALSE,NA,"908910831508742144",NA,"<a href=""http://retail.economictimes.indiatimes.com/"" rel=""nofollow"">econ b2b post</a>","ETRetail",0,FALSE,FALSE,NA,NA,2017-09-16
"590","RT @ALNIKON_: Having iKON as Pepsi's endorser is their best decision yet. https://t.co/UPr0Bgaxnc",FALSE,0,NA,2017-09-16 04:29:35,FALSE,NA,"908910712029712384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shefangirl",628,TRUE,FALSE,NA,NA,2017-09-16
"591","Barbera has never been finer. Big like can of Pepsi, but couldn't be more elegant. A thrilling… https://t.co/brviOtz7rO",FALSE,0,NA,2017-09-16 04:29:33,FALSE,NA,"908910706669572096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MaxKogod",0,FALSE,FALSE,"-117.27118796","32.99492544",2017-09-16
"592","I'm drinking moonshine and diet Pepsi to kill a toothache. If that isn't cause for universal healthcare I don't know what is. #ThanksTrump",FALSE,0,NA,2017-09-16 04:28:57,FALSE,NA,"908910552952516608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","50ftbeast",0,FALSE,FALSE,NA,NA,2017-09-16
"593","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 04:28:48,FALSE,NA,"908910515111342080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sofeamikayla",2175,TRUE,FALSE,NA,NA,2017-09-16
"594","RT @throwboy: RT &amp; Follow @throwboy for a chance to win a Music Fan @Pepsi Emoji Pillow! https://t.co/EsTMf6yTyM",FALSE,0,NA,2017-09-16 04:28:47,FALSE,NA,"908910513362472960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saphiresandiamo",91,TRUE,FALSE,NA,NA,2017-09-16
"595","I almost got into a fr fight over a pepsi",FALSE,0,NA,2017-09-16 04:28:46,FALSE,NA,"908910506282504192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wymjc",0,FALSE,FALSE,NA,NA,2017-09-16
"596","Glad @imVkohli is taking a positive position vs sugary drinks. Virat Kohli says no to @Pepsi @ETRetail #fitness  https://t.co/RQzVOyizSf",FALSE,7,NA,2017-09-16 04:28:23,FALSE,NA,"908910413181362177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dishahdadpuri",2,FALSE,FALSE,NA,NA,2017-09-16
"597","RT @Nondenomphenom: The Left &amp; Right would split off and fight to the death over whether Pepsi or Coke is better, based on something Trump…",FALSE,0,NA,2017-09-16 04:28:23,FALSE,NA,"908910412158050304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","littlmaGGie",1,TRUE,FALSE,NA,NA,2017-09-16
"598","RT @nickislaystbh: ""Following in the Pop footsteps of Britney and Jackson, Nicki Minaj has teamed up with Pepsi...""— Nicki ain't a rapper,…",FALSE,0,NA,2017-09-16 04:28:21,FALSE,NA,"908910403303858176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brownboy56",51,TRUE,FALSE,NA,NA,2017-09-16
"599","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 04:28:13,FALSE,NA,"908910368075870208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shahsall",2175,TRUE,FALSE,NA,NA,2017-09-16
"600","RT @mzz_winnie_pink: Hey guys, what do you think about my makeup? Please help me Retweet till @pepsi_naija gets this @pepsi.. Thanks https:…",FALSE,0,NA,2017-09-16 04:27:52,FALSE,NA,"908910281341980672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WunderkindPR_",3575,TRUE,FALSE,NA,NA,2017-09-16
"601","MJ<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> JAHRoyalWe™ MiceCole<U+26C8><U+FE0F>bot <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>Royal <ed><U+00A0><U+00BE><ed><U+00B4><U+00A9><ed><U+00A0><U+00BE><ed><U+00B4><U+00AF><ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>WE™ @Pepsi @AoL @Nike MegaMi$h-Mash:UP™ https://t.co/NkwlGcQnEU #farmaIDS2011 #hILTOnKlimT #tEARga$$",FALSE,0,NA,2017-09-16 04:27:44,FALSE,NA,"908910247972003840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","typehost",0,FALSE,FALSE,NA,NA,2017-09-16
"602","this is a problem that can't get fixed with 3 drunk text and one wet kiss",FALSE,1,NA,2017-09-16 04:27:06,FALSE,NA,"908910088324227072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_guurl",0,FALSE,FALSE,NA,NA,2017-09-16
"603","iTWEET:#ViratKohli says no to #Pepsi!A sudden call of conscience is fine,but publicising it is surely negative brand endorsement! #India",FALSE,3,NA,2017-09-16 04:26:16,FALSE,NA,"908909880144044032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harishbijoor",0,FALSE,FALSE,NA,NA,2017-09-16
"604","It must be the #strangestpromoever. A can of @pepsi comes free with Dubai Oil apparently. #cambodiadiaries",FALSE,0,NA,2017-09-16 04:25:58,FALSE,NA,"908909803145068544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Utopiandevil",0,FALSE,FALSE,NA,NA,2017-09-16
"605","RT @NoPoliceman: [first day on the job as a drug dealer]

*giggles*

""We don't have coke, is Pepsi ok?""

*gets stabbed*",FALSE,0,NA,2017-09-16 04:25:54,FALSE,NA,"908909786418249728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trahshsh",735,TRUE,FALSE,NA,NA,2017-09-16
"606","RT @coffeeteaparty: @PinoyAkoBlog The story of Pepsi is still waiting for an ending. Bravo, PAB.",FALSE,0,NA,2017-09-16 04:25:10,FALSE,NA,"908909600740589568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vhiluvtwilight",3,TRUE,FALSE,NA,NA,2017-09-16
"607","Jasim Haider &amp; The Pindi Boys | Yes Love | Episode 5 | Pepsi Battle Of The Bands: https://t.co/6EwP5kw2JD via @YouTube",FALSE,0,NA,2017-09-16 04:25:02,FALSE,NA,"908909570004791296",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DaniyaButt",0,FALSE,FALSE,NA,NA,2017-09-16
"608","I added a video to a @YouTube playlist https://t.co/6EwP5kw2JD Jasim Haider &amp; The Pindi Boys | Yes Love | Episode 5 | Pepsi Battle Of",FALSE,0,NA,2017-09-16 04:25:01,FALSE,NA,"908909563054878720",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DaniyaButt",0,FALSE,FALSE,NA,NA,2017-09-16
"609","Thanks for your valued imput there RocknRoll.  Much appreciated.  Have a great weekend!

$RCHA

 PEPSI   $RCHA https://t.co/us8ILWDxNA",FALSE,0,NA,2017-09-16 04:24:08,FALSE,NA,"908909341381496832",NA,"<a href=""http://investorshub.advfn.com"" rel=""nofollow"">Investors Hub Post Tweeter</a>","VanceTallman",0,FALSE,FALSE,NA,NA,2017-09-16
"610","@1234567891011tw @avalonwillows @pepsi @coke *feeling thirsty*",FALSE,0,"1234567891011tw",2017-09-16 04:23:40,FALSE,"908908592077537280","908909224830263296","28279738","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolesnyder",0,FALSE,FALSE,NA,NA,2017-09-16
"611","DRINK! https://t.co/zT7wivcpei #drink",FALSE,0,NA,2017-09-16 04:23:31,FALSE,NA,"908909185152073729",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","pepsi_man_bot",0,FALSE,FALSE,NA,NA,2017-09-16
"612","VERY DISAPPOINTED WITH @CocaCola CUSTOMER SERVICE... LOOKS LIKE MY BUSINESS WILL HAVE TO SWITCH TO @pepsi",FALSE,0,NA,2017-09-16 04:23:26,FALSE,NA,"908909163786334211",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jMONEYSILVA",0,FALSE,FALSE,NA,NA,2017-09-16
"613","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 04:23:19,FALSE,NA,"908909134573170688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilLEAHgal",2175,TRUE,FALSE,NA,NA,2017-09-16
"614","A cold pepsi would be great rn <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",FALSE,0,NA,2017-09-16 04:22:33,FALSE,NA,"908908941685383168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zambraano_17",0,FALSE,FALSE,NA,NA,2017-09-16
"615","RT @Bees_Kut: Pepsi is the second thing Virat Kohli has refused to take up, First is Gambhir.",FALSE,0,NA,2017-09-16 04:21:56,FALSE,NA,"908908787540516864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BhadanaGaurav",7,TRUE,FALSE,NA,NA,2017-09-16
"616","Nixie is a Pepsi lover.",FALSE,0,NA,2017-09-16 04:21:30,FALSE,NA,"908908678341955584",NA,"<a href=""https://www.youtube.com/channel/UCwWvHrq-umUe8xKCad6KHkA"" rel=""nofollow"">Nebby Moon</a>","Nebby_NNNC",0,FALSE,FALSE,NA,NA,2017-09-16
"617","@JudyMick Diet Pepsi is what I drink with meals at home <ed><U+00A0><U+00BE><ed><U+00B4><U+0093>",FALSE,0,"JudyMick",2017-09-16 04:21:23,FALSE,"908739901352550400","908908649434701824","16380349","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","attherealChris",0,FALSE,FALSE,NA,NA,2017-09-16
"618","@nicolesnyder @avalonwillows @pepsi @coke *feeling bullied*",FALSE,0,"nicolesnyder",2017-09-16 04:21:09,FALSE,"908906925261066240","908908592077537280","19263409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1234567891011tw",0,FALSE,FALSE,NA,NA,2017-09-16
"619","RT @ladygaga: It's not an illusion. The rumors are true. This year the SUPER BOWL goes GAGA! @nfl @FOXTV @pepsi #PERFECTILLUSION #GAGASUPER…",FALSE,0,NA,2017-09-16 04:20:48,FALSE,NA,"908908501895966721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HamadGrey",31817,TRUE,FALSE,NA,NA,2017-09-16
"620","@JohnLeguizamo Damn it no one had a Pepsi ?",FALSE,1,"JohnLeguizamo",2017-09-16 04:20:27,FALSE,"908906205774479360","908908416910970880","34487135","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrinaNchains",0,FALSE,FALSE,NA,NA,2017-09-16
"621","RT @DouglasMacKrell: I can't process what color this soda is supposed to be. @DinosaurDracula says pink, but I see both orange AND purple h…",FALSE,0,NA,2017-09-16 04:18:39,FALSE,NA,"908907961426300928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gojira007X",1,TRUE,FALSE,NA,NA,2017-09-16
"622","Taking a stand: Virat Kohli severs all ties with Pepsi after a six-year partnership #ETSpecials https://t.co/Ab0ms7w4h6",FALSE,0,NA,2017-09-16 04:18:24,FALSE,NA,"908907898729897984",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ET_Specials",1,FALSE,FALSE,NA,NA,2017-09-16
"623","RT @GirlPosts: this is one of the best pepsi commercials of all time  https://t.co/H6PmeXXSuV",FALSE,0,NA,2017-09-16 04:17:46,FALSE,NA,"908907738708762626",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melaynes91",6721,TRUE,FALSE,NA,NA,2017-09-16
"624","Lady Gaga's FULL Pepsi Zero Sugar Super Bowl LI Halftime Show | NFL https://t.co/nLj8D07w45",FALSE,0,NA,2017-09-16 04:16:44,FALSE,NA,"908907478687080449",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","joe52jones",0,FALSE,FALSE,NA,NA,2017-09-16
"625","If my team wins, I could score BIG…Grab specially-marked @fritolay or @pepsi for your chance! https://t.co/rhwttMrUwv #TheyWinYouScore",FALSE,0,NA,2017-09-16 04:16:34,FALSE,NA,"908907438723780609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GCastillion",0,FALSE,FALSE,NA,NA,2017-09-16
"626","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 04:16:32,FALSE,NA,"908907427642335232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","burnninern",2175,TRUE,FALSE,NA,NA,2017-09-16
"627","RT @TriIoqies: People who think marvel is better than DC are the same people that think Starboy is better than BBTM, and Pepsi is better th…",FALSE,0,NA,2017-09-16 04:16:18,FALSE,NA,"908907370994159616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AHSKissLand",2,TRUE,FALSE,NA,NA,2017-09-16
"628","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 04:15:42,FALSE,NA,"908907220993298432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","briannalee011",2175,TRUE,FALSE,NA,NA,2017-09-16
"629","Bob’s House – Pepsi’s New Super Bowl Ad  <U+21BA>RT<U+2764><U+FE0F><U+FE0F> https://t.co/dT18nyZB77 #originalvideos #funny #party #vod #shamin",FALSE,0,NA,2017-09-16 04:15:19,FALSE,NA,"908907121479241728",NA,"<a href=""http://www.knowyourvideo.com/"" rel=""nofollow"">KnowYourVideo</a>","KnowYourVideo",0,FALSE,FALSE,NA,NA,2017-09-16
"630","@1234567891011tw @avalonwillows @pepsi @coke <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> just get a soda",FALSE,0,"1234567891011tw",2017-09-16 04:14:32,FALSE,"908906189043359747","908906925261066240","28279738","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolesnyder",0,FALSE,FALSE,NA,NA,2017-09-16
"631","@ceolfox I'll just assume you didn't have enough Pepsi",FALSE,1,"ceolfox",2017-09-16 04:14:19,FALSE,"908905875942801408","908906872584974336","749723958975627264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Foxx_NoFace",0,FALSE,FALSE,NA,NA,2017-09-16
"632","RT @Drops: hey @pepsi that shit is not working https://t.co/9Yr11mZBkA",FALSE,0,NA,2017-09-16 04:13:44,FALSE,NA,"908906722839941120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parker_scout",36745,TRUE,FALSE,NA,NA,2017-09-16
"633","yes
let them drink your pepsi and call you a bitch https://t.co/c0XdeacWiC",FALSE,0,NA,2017-09-16 04:13:28,FALSE,NA,"908906658239193090",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HOSHlZORAS",0,FALSE,FALSE,NA,NA,2017-09-16
"634","@BadIdeasVs @TRobinsonNewEra Doves? Is that like handing someone a pepsi?",FALSE,0,"BadIdeasVs",2017-09-16 04:13:13,FALSE,"908901766799835137","908906594011893762","4808501420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnotherGamer130",0,FALSE,FALSE,NA,NA,2017-09-16
"635","RT @tigers: The #Tigers hit back-to-back homers for the fifth time this season for our @Aquafina Splash of the Game.

@pepsi https://t.co/D…",FALSE,0,NA,2017-09-16 04:13:10,FALSE,NA,"908906582716682241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lbh58",9,TRUE,FALSE,NA,NA,2017-09-16
"636","RT @vaporwavewitch: hit that mf like button to have an ice cold pepsi fly through your screen, killing you instantly",FALSE,0,NA,2017-09-16 04:13:01,FALSE,NA,"908906544057786368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DayGloChainsaw",2,TRUE,FALSE,NA,NA,2017-09-16
"637","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 04:12:54,FALSE,NA,"908906516236898304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ruparamore",2175,TRUE,FALSE,NA,NA,2017-09-16
"638","RT @ScottDa11666529: @pepsi @NFL @AB84 #BoycottNFL - it's the Patriotic American thing to do! https://t.co/BF4NmBcmJT",FALSE,0,NA,2017-09-16 04:12:49,FALSE,NA,"908906493579161600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kinnaman_joe",13,TRUE,FALSE,NA,NA,2017-09-16
"639","RT @pantsjeffrey: @pepsi was an inside job",FALSE,0,NA,2017-09-16 04:12:29,FALSE,NA,"908906410435543040",NA,"<a href=""https://twitter.com"" rel=""nofollow"">insidejob</a>","insidejob_bot",1,TRUE,FALSE,NA,NA,2017-09-16
"640","RT @RATHA_RADHA: 10rs Mini water bottle is 50rs in Theater.
28rs Pepsi is 100rs in Theater.
10rs Popcorn 150rs in Theater.
Which is Piracy?…",FALSE,0,NA,2017-09-16 04:12:24,FALSE,NA,"908906389786918912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrabaPillai",62,TRUE,FALSE,NA,NA,2017-09-16
"641","Food infographic – Infographic compares the social media reach of Coca-Cola and Pepsi…. https://t.co/hHZHrnf8gh https://t.co/0xGZQexQ1g",FALSE,0,NA,2017-09-16 04:12:10,FALSE,NA,"908906330236313600",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","infographic_now",0,FALSE,FALSE,NA,NA,2017-09-16
"642","RT @throwboy: RT &amp; Follow @throwboy for a chance to win a Music Fan @Pepsi Emoji Pillow! https://t.co/EsTMf6yTyM",FALSE,0,NA,2017-09-16 04:12:01,FALSE,NA,"908906294169538560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kb1285",91,TRUE,FALSE,NA,NA,2017-09-16
"643","@Karoli What happens when you don't bring pepsi",FALSE,0,"Karoli",2017-09-16 04:11:47,FALSE,"908905583767461889","908906234388123648","980611","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","omarkels",0,FALSE,FALSE,NA,NA,2017-09-16
"644","RT @RobertOmegaDoom: #My4WordTurnOn You, Me, Crystal Pepsi",FALSE,0,NA,2017-09-16 04:10:42,FALSE,NA,"908905962211123200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TagBattleRoyale",1,TRUE,FALSE,NA,NA,2017-09-16
"645","@DennisCricket_ ....and the cleaners ruling the World, from Google to Pepsi to ....... to Cricket #1",FALSE,0,"DennisCricket_",2017-09-16 04:10:42,FALSE,"908816979485646848","908905961640706048","1289847366","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meitei0007",0,FALSE,FALSE,NA,NA,2017-09-16
"646","woke up, went and got groceries, cooked up some chili, ate it, drank some pepsi/coconut rum, had ice cream, thinkin… https://t.co/dg7jEExILd",FALSE,0,NA,2017-09-16 04:10:34,TRUE,NA,"908905927922810880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZSteuer",0,FALSE,FALSE,NA,NA,2017-09-16
"647","Please RT #health #fitness Annals of beverage marketing: Coke, Pepsi, and Diabetes https://t.co/iy3kAvRlYY https://t.co/i59o4gd57u",FALSE,0,NA,2017-09-16 04:10:29,FALSE,NA,"908905905550499840",NA,"<a href=""https://www.feelhealthyy.com"" rel=""nofollow"">feelhealthyy</a>","feelhealthyy",0,FALSE,FALSE,NA,NA,2017-09-16
