"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"72","RT @TheBaxterBean: Amen. 

#ThursdayThoughts https://t.co/RAXN6nXjrU",FALSE,0,NA,2017-09-15 04:24:01,FALSE,NA,"908546924139077632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AustinDem1",363,TRUE,FALSE,NA,NA
"73","A child needs your love most when they deserve it least. - Erma Bombeck #quote #ThursdayThoughts https://t.co/9tsd6edvbk",FALSE,0,NA,2017-09-15 04:23:43,FALSE,NA,"908546849140760581",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","stephlivey",0,FALSE,FALSE,NA,NA
"74","RT @TheBaxterBean: Amen. 

#ThursdayThoughts https://t.co/RAXN6nXjrU",FALSE,0,NA,2017-09-15 04:23:43,FALSE,NA,"908546849060958213",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Brantre123",363,TRUE,FALSE,NA,NA
"75","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 04:23:42,FALSE,NA,"908546845084860417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TamazoruY",602,TRUE,FALSE,NA,NA
"76","RT @MMHeartHealer: May the delicate butterfly of love gently caress your heart today. #ThursdayThoughts #Spirituality #love https://t.co/Hb…",FALSE,0,NA,2017-09-15 04:23:42,FALSE,NA,"908546843880992768",NA,"<a href=""http://www.pauldeblassieiii.com/"" rel=""nofollow"">pdeblassieiii</a>","pdeblassieiii",1,TRUE,FALSE,NA,NA
"77","RT @whitegirlsnude: check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/d8pHSBzpzP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
#ThursdayThoughts
#thirsttrap
#ThursdayMotivation
#ThursdayTreat https://t.co/xn7…",FALSE,0,NA,2017-09-15 04:23:31,FALSE,NA,"908546797789896704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadensmith2005",51,TRUE,FALSE,NA,NA
"78","RT @dandy_cannes: Cannes #ThursdayThoughts #Croisette #Beach #CotedAzurFrance #dandycannes @AkashaGarnier <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> https://t.co/BQgXbX04hC",FALSE,0,NA,2017-09-15 04:23:25,FALSE,NA,"908546775580938240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AkashaGarnier",14,TRUE,FALSE,NA,NA
"79","#tv #ThursdayThoughts https://t.co/3YUwzVkSmt 
 
#BB19
Kevin Gets Evicted From '#BigBrother19' Because The Paul Show Reigns Supreme",FALSE,0,NA,2017-09-15 04:23:24,FALSE,NA,"908546770275155969",NA,"<a href=""https://www.integromat.com"" rel=""nofollow"">Integromat</a>","enjoylifebili",0,FALSE,FALSE,NA,NA
"80","#tv #ThursdayThoughts https://t.co/oef7ehUhmL 
#BigBrother19 

'#BB19' Juror Raven Walton Refers To Herself And Matt As Puppet Masters In Th",FALSE,0,NA,2017-09-15 04:23:24,FALSE,NA,"908546767754371072",NA,"<a href=""https://www.integromat.com"" rel=""nofollow"">Integromat</a>","enjoylifebili",0,FALSE,FALSE,NA,NA
"81","RT @LeahR77: Dems ALWAYS Forget Video.. RICE LIED About Obama Admn Unmasking Trump Transition Team  #ThursdayThoughts https://t.co/gfSTCM68…",FALSE,0,NA,2017-09-15 04:23:22,FALSE,NA,"908546762410942465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shewix1",443,TRUE,FALSE,NA,NA
"82","RT @whitegirlsnude: check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/d8pHSBzpzP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
#ThursdayThoughts
#thirsttrap
#ThursdayMotivation
#ThursdayTreat https://t.co/XLk…",FALSE,0,NA,2017-09-15 04:23:21,FALSE,NA,"908546758816362499",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadensmith2005",48,TRUE,FALSE,NA,NA
"83","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 04:23:12,FALSE,NA,"908546719817728000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nababcock",602,TRUE,FALSE,NA,NA
"84","RT @whitegirlsnude: check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/d8pHSBzpzP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
#ThursdayThoughts
#thirsttrap
#ThursdayMotivation
#ThursdayTreat https://t.co/9kE…",FALSE,0,NA,2017-09-15 04:23:12,FALSE,NA,"908546718005731330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadensmith2005",25,TRUE,FALSE,NA,NA
"85","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 04:23:11,FALSE,NA,"908546714277109766",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chassan4",602,TRUE,FALSE,NA,NA
"86","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 04:23:09,FALSE,NA,"908546708564410368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Misspujianti",602,TRUE,FALSE,NA,NA
"87","RT @mikandynothem: <U+2714>The first book to have both the question and the answer on the cover...
@HillaryClinton 
#ThursdayThoughts #MAGA #tcot…",FALSE,0,NA,2017-09-15 04:23:08,FALSE,NA,"908546702914707456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DukeofEarlDD",264,TRUE,FALSE,NA,NA
"88","RT @perfectsliders: #Poll HOW DO YOU FEEL? Considering everything going on w #Trump this week?   #WednesdayMotivation #ThursdayThoughts #Da…",FALSE,0,NA,2017-09-15 04:23:08,FALSE,NA,"908546702264512512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CalRWinn",163,TRUE,FALSE,NA,NA
"89","RT @LunaLuvgood2017: If we can have Russians in the White House 

Why can't we have Dreamers in the US? 

#ThursdayThoughts    #SaveDACA…",FALSE,0,NA,2017-09-15 04:23:05,FALSE,NA,"908546688310165504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Terri_P_Goddard",219,TRUE,FALSE,NA,NA
"90","@WeAreLATech @EspreeDevora Awwww..Thank you!  You folks are part of why LA is such a great place to do business!… https://t.co/XLQ8xFVhri",FALSE,0,"WeAreLATech",2017-09-15 04:23:02,TRUE,"908538851236356097","908546676440293376","2438835848","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Indiaccelerates",0,FALSE,FALSE,NA,NA
"91","RT @whitegirlsnude: check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/d8pHSBzpzP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
#ThursdayThoughts
#thirsttrap
#ThursdayMotivation
#ThursdayTreat https://t.co/mmu…",FALSE,0,NA,2017-09-15 04:23:01,FALSE,NA,"908546673621606400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JattyamlaOO7",8,TRUE,FALSE,NA,NA
"92","My babies are together again. <U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764>
#ThursdayThoughts #ThursdayMotivation https://t.co/mfeOeOYcKL",FALSE,1,NA,2017-09-15 04:22:50,FALSE,NA,"908546627400474626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NamesNotBecky",0,FALSE,FALSE,NA,NA
"93","RT @JeanGrey80: #ThursdayThoughts: although no completed deal, here's to @SenSchumer &amp; @NancyPelosi for working to save #DACA. She IS a #Ma…",FALSE,0,NA,2017-09-15 04:22:50,FALSE,NA,"908546625429151746",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Annod40",104,TRUE,FALSE,NA,NA
"94","RT @LeahR77: Maybe The US Should Just Adopt Mexico's Immigration Laws<U+2753><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>  #DACADeal #ThursdayThoughts https://t.co/R8KFoSVCuY",FALSE,0,NA,2017-09-15 04:22:47,FALSE,NA,"908546613852827650",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MaggieSalinas17",488,TRUE,FALSE,NA,NA
"95","RT @coolcam101: JJ Watt trying to stop Deshaun Watson from being with Mia Khalifa.
 #ThursdayThoughts https://t.co/bA7rli39iB",FALSE,0,NA,2017-09-15 04:22:41,FALSE,NA,"908546588997337091",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adrian_htx44",916,TRUE,FALSE,NA,NA
"96","RT @jojoh888: Here's my non-political tweet for tonight, enjoy #ThursdayThoughts #Harvey #dogs <ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>

#JJNonPoliticalTweet https://t.co/FBC…",FALSE,0,NA,2017-09-15 04:22:40,FALSE,NA,"908546585629356032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","winchester97568",103,TRUE,FALSE,NA,NA
"97","RT @chimp_patriot: Sarah Sanders is helping undermine American democracy in favor of Russia-style propaganda. #FireSarah #ThursdayThoughts…",FALSE,0,NA,2017-09-15 04:22:36,FALSE,NA,"908546566490750976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VeronicaAddlem1",40,TRUE,FALSE,NA,NA
"98","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 04:22:31,FALSE,NA,"908546548165861377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KultureWarrior",272,TRUE,FALSE,NA,NA
"99","RT @perfectsliders: #Poll HOW DO YOU FEEL? Considering everything going on w #Trump this week?   #WednesdayMotivation #ThursdayThoughts #Da…",FALSE,0,NA,2017-09-15 04:22:26,FALSE,NA,"908546527466885120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoSurrender357",163,TRUE,FALSE,NA,NA
"100","Can we just make #TacoTuesday into Taco Everyday? 
#ThursdayThoughts #hungry https://t.co/grXCucL1LL",FALSE,0,NA,2017-09-15 04:22:24,FALSE,NA,"908546517761269761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","compass_brand",0,FALSE,FALSE,NA,NA
"101","DACA for the DNC's Retirement!
That's the DEAL I can live with!

#TrumpTrain #MAGA #Trump #ThursdayThoughts #DACA #DACADeal #realdonaldtrump",FALSE,0,NA,2017-09-15 04:22:20,FALSE,NA,"908546502238154753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cyber_Techie",0,FALSE,FALSE,NA,NA
"102","RT @DPariseRacing: Marriage #ThursdayThoughts We rely on each other. It has not been easy lately, but we have each other. Laughter is the B…",FALSE,0,NA,2017-09-15 04:22:20,FALSE,NA,"908546500161978368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dandersonpac",4,TRUE,FALSE,NA,NA
"103","RT @funder: Donald Trump is a white supremacist. #ThursdayThoughts #FireSarah",FALSE,0,NA,2017-09-15 04:22:15,FALSE,NA,"908546480452993025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VarroneJanice",688,TRUE,FALSE,NA,NA
"104","Ever wondered what kind of #car the CEO of one of the richest internet companies drives? @NIO_US @TencentMIND… https://t.co/qV6RUwgnA5",FALSE,0,NA,2017-09-15 04:22:12,TRUE,NA,"908546469564579840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HUBConsultancy",0,FALSE,FALSE,NA,NA
"105","RT @LeahR77: Dems ALWAYS Forget Video.. RICE LIED About Obama Admn Unmasking Trump Transition Team  #ThursdayThoughts https://t.co/gfSTCM68…",FALSE,0,NA,2017-09-15 04:22:11,FALSE,NA,"908546464514686977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","starcrosswolf",443,TRUE,FALSE,NA,NA
"106","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 04:22:09,FALSE,NA,"908546454943260674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMass88",602,TRUE,FALSE,NA,NA
"107","RT @_wintergirl93: #ThursdayThoughts 
See the ball, be the ball https://t.co/BGYRt8X8Q1",FALSE,0,NA,2017-09-15 04:22:09,FALSE,NA,"908546453982691331",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jsugalski",18,TRUE,FALSE,NA,NA
"108","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 04:22:08,FALSE,NA,"908546449834631168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danialjackson",602,TRUE,FALSE,NA,NA
"109","RT @ean_nae: #ThursdayThoughts Made some <ed><U+00A0><U+00BC><ed><U+00B6><U+0095>gifs from #BatB 4.08 and clipped this sweet stolen moment  <ed><U+00A0><U+00BC><ed><U+00BC><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2728>love his hand touching nape of her…",FALSE,0,NA,2017-09-15 04:22:08,FALSE,NA,"908546449096417280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Allaxe66",8,TRUE,FALSE,NA,NA
"110","RT @TeriAnne7201: <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>If your voice held no power<U+203C><U+FE0F>
They wouldn't try to silence YOU<U+203C><U+FE0F>

<ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #Truth 
#ThursdayThoughts https://t.co/NH5xFNT…",FALSE,0,NA,2017-09-15 04:22:05,FALSE,NA,"908546439676026880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HenryESmith2",261,TRUE,FALSE,NA,NA
"111","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 04:22:02,FALSE,NA,"908546427583848448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RavenHawk4",272,TRUE,FALSE,NA,NA
"112","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 04:22:02,FALSE,NA,"908546423850799104",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","usaforyoubruv",272,TRUE,FALSE,NA,NA
"113","RT @TomHall: Guaranteed to make you #Happy!

Dolphins Surfing!

<ed><U+00A0><U+00BD><ed><U+00B0><U+00AC> <ed><U+00A0><U+00BD><ed><U+00B0><U+00AC> <ed><U+00A0><U+00BC><ed><U+00BF><U+0084><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> <ed><U+00A0><U+00BD><ed><U+00B0><U+00AC> <ed><U+00A0><U+00BD><ed><U+00B0><U+00AC>

#ThursdayThoughts #Travel #Vacation #Beach #Dolphin https://t.c…",FALSE,0,NA,2017-09-15 04:21:59,FALSE,NA,"908546414912745482",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DreamWalkarts",212,TRUE,FALSE,NA,NA
"114","RT @brittlove77: Retweet if you appreciate all that God has done for you #thursdaythoughts",FALSE,0,NA,2017-09-15 04:21:52,FALSE,NA,"908546385447751680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jp_1195",120,TRUE,FALSE,NA,NA
"115","RT @ReneeCarrollPhx: <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> VIDEO <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5>
Trump On Visiting Florida: ‘I Wanted To Look Them In The Eyes’ <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>

#ThursdayThoughts
https://t.co/G9mQsQk3d1…",FALSE,0,NA,2017-09-15 04:21:44,FALSE,NA,"908546351805239296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skyjones55",186,TRUE,FALSE,NA,NA
"116","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 04:21:42,FALSE,NA,"908546343102144512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","haffey2016",272,TRUE,FALSE,NA,NA
"117","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 04:21:41,FALSE,NA,"908546337410490368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2calm2loose",272,TRUE,FALSE,NA,NA
"118","RT @M_Raj03: With the new day comes new strength and new thoughts! #BeYourself #ThursdayThoughts #Tb #RaymondlaunchofChampioncollection<U+2060><U+2060><U+2060><U+2060>…",FALSE,0,NA,2017-09-15 04:21:41,FALSE,NA,"908546336114434048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vidhikaushik8",414,TRUE,FALSE,NA,NA
"119","RT @ColoradoGirl2A: Good morning Patriots! 
#ThursdayThoughts #Thursday 
#GodBlessAmerica https://t.co/6wBk8dWAZU",FALSE,0,NA,2017-09-15 04:21:40,FALSE,NA,"908546333023264769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dottiedgolf",224,TRUE,FALSE,NA,NA
"120","RT @LOLBOOKcom: Girl walks away after a close call #closecall #ThursdayThoughts https://t.co/sox0PrThQa https://t.co/GDn0RfAdev",FALSE,0,NA,2017-09-15 04:21:39,FALSE,NA,"908546328937951232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennyannisip01",48,TRUE,FALSE,NA,NA
"121","RT @JetSettersFlyIn: VIDEO @Bugatti Chiron 
Zero to 249 MPH and back 
<ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> https://t.co/xPlejSId9U #sportscar #SingaporeGP 
#ThursdayThoughts…",FALSE,0,NA,2017-09-15 04:21:38,FALSE,NA,"908546323233759232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dandy_cannes",7,TRUE,FALSE,NA,NA
"122","RT @BELLYFATBU: Follow everyone who RETWEETS this to gain twitter followers 
and follow back<ed><U+00A0><U+00BD><ed><U+00B0><U+00AC>
 #ThursdayThoughts
 #DACADeal
 #IfCellphonesD…",FALSE,0,NA,2017-09-15 04:21:36,FALSE,NA,"908546314752761864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cingathecat",27,TRUE,FALSE,NA,NA
"123","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 04:21:26,FALSE,NA,"908546273384398848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","shellyebc",272,TRUE,FALSE,NA,NA
"124","RT @whitegirlsnude: check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/d8pHSBzpzP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
#ThursdayThoughts
#thirsttrap
#ThursdayMotivation
#ThursdayTreat https://t.co/mmu…",FALSE,0,NA,2017-09-15 04:21:26,FALSE,NA,"908546273258610688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GirlsMemesRock",8,TRUE,FALSE,NA,NA
"125","RT @LOLBOOKcom: White giraffes... Who knew? #ThursdayThoughts #giraffe https://t.co/sox0PrThQa https://t.co/3aaHaXhJ86",FALSE,0,NA,2017-09-15 04:21:20,FALSE,NA,"908546249850105857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennyannisip01",376,TRUE,FALSE,NA,NA
"126","RT @soniasatra: Attract what you expect
Reflect what you desire
Become what you respect
Mirror what you admire

#ThursdayThoughts",FALSE,0,NA,2017-09-15 04:21:12,FALSE,NA,"908546217520513024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HagokaM",33,TRUE,FALSE,NA,NA
"127","RT @funder: Donald Trump is a white supremacist. #ThursdayThoughts #FireSarah",FALSE,0,NA,2017-09-15 04:21:11,FALSE,NA,"908546212566986752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JLongGallegos",688,TRUE,FALSE,NA,NA
"128","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 04:21:07,FALSE,NA,"908546195634634752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaaatttiieeG",602,TRUE,FALSE,NA,NA
"129","Isn't pop culture appropriation of...culture? Like, appropriation of...humanity? #thursdaythoughts #culturalappropriation",FALSE,0,NA,2017-09-15 04:21:07,FALSE,NA,"908546194690818051",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","becca_polo",0,FALSE,FALSE,NA,NA
